userId,movieId
446.0,235
462.0,235
474.0,235
480.0,235
483.0,235
513.0,235
520.0,235
524.0,235
552.0,235
566.0,235
587.0,235
589.0,235
597.0,235
599.0,235
602.0,235
603.0,235
604.0,235
606.0,235
6.0,236
8.0,236
32.0,236
35.0,236
40.0,236
42.0,236
43.0,236
46.0,236
51.0,236
64.0,236
84.0,236
91.0,236
99.0,236
102.0,236
117.0,236
174.0,236
181.0,236
191.0,236
229.0,236
242.0,236
273.0,236
284.0,236
310.0,236
314.0,236
353.0,236
373.0,236
376.0,236
381.0,236
404.0,236
411.0,236
414.0,236
429.0,236
446.0,236
447.0,236
458.0,236
474.0,236
476.0,236
483.0,236
525.0,236
566.0,236
584.0,236
587.0,236
597.0,236
599.0,236
606.0,236
6.0,237
35.0,237
38.0,237
84.0,237
100.0,237
102.0,237
117.0,237
121.0,237
191.0,237
229.0,237
284.0,237
321.0,237
353.0,237
411.0,237
429.0,237
446.0,237
474.0,237
559.0,237
584.0,237
599.0,237
600.0,237
604.0,237
27.0,238
43.0,238
6.0,239
20.0,239
129.0,239
136.0,239
160.0,239
177.0,239
240.0,239
274.0,239
288.0,239
294.0,239
380.0,239
401.0,239
436.0,239
476.0,239
477.0,239
583.0,239
600.0,239
6.0,240
546.0,240
592.0,240
599.0,240
607.0,241
160.0,242
202.0,242
391.0,242
414.0,242
479.0,242
6.0,243
32.0,246
38.0,246
70.0,246
79.0,246
84.0,246
109.0,246
121.0,246
137.0,246
140.0,246
177.0,246
191.0,246
202.0,246
235.0,246
245.0,246
275.0,246
290.0,246
310.0,246
353.0,246
357.0,246
385.0,246
411.0,246
437.0,246
474.0,246
480.0,246
488.0,246
589.0,246
597.0,246
602.0,246
603.0,246
4.0,247
5.0,247
51.0,247
68.0,247
84.0,247
132.0,247
177.0,247
182.0,247
187.0,247
287.0,247
312.0,247
346.0,247
385.0,247
414.0,247
416.0,247
437.0,247
462.0,247
474.0,247
479.0,247
489.0,247
600.0,247
6.0,248
45.0,248
58.0,248
66.0,248
84.0,248
99.0,248
136.0,248
181.0,248
217.0,248
240.0,248
243.0,248
273.0,248
284.0,248
436.0,248
489.0,248
541.0,248
599.0,248
33.0,249
53.0,249
58.0,249
109.0,249
117.0,249
165.0,249
182.0,249
288.0,249
314.0,249
372.0,249
373.0,249
385.0,249
411.0,249
414.0,249
474.0,249
480.0,249
489.0,249
603.0,249
6.0,250
219.0,250
274.0,250
369.0,250
436.0,250
599.0,250
6.0,251
91.0,251
414.0,251
6.0,252
8.0,252
19.0,252
32.0,252
35.0,252
38.0,252
40.0,252
42.0,252
45.0,252
68.0,252
91.0,252
99.0,252
109.0,252
117.0,252
121.0,252
136.0,252
161.0,252
240.0,252
273.0,252
281.0,252
284.0,252
304.0,252
307.0,252
310.0,252
314.0,252
321.0,252
376.0,252
411.0,252
414.0,252
429.0,252
455.0,252
458.0,252
474.0,252
476.0,252
477.0,252
566.0,252
584.0,252
587.0,252
594.0,252
599.0,252
600.0,252
602.0,252
608.0,252
5.0,253
6.0,253
8.0,253
19.0,253
22.0,253
24.0,253
28.0,253
38.0,253
42.0,253
43.0,253
46.0,253
56.0,253
58.0,253
64.0,253
68.0,253
91.0,253
94.0,253
99.0,253
102.0,253
107.0,253
109.0,253
112.0,253
117.0,253
121.0,253
122.0,253
126.0,253
129.0,253
130.0,253
132.0,253
133.0,253
134.0,253
136.0,253
144.0,253
160.0,253
173.0,253
174.0,253
177.0,253
179.0,253
182.0,253
187.0,253
219.0,253
229.0,253
230.0,253
240.0,253
242.0,253
249.0,253
264.0,253
265.0,253
273.0,253
274.0,253
288.0,253
292.0,253
307.0,253
308.0,253
312.0,253
313.0,253
316.0,253
321.0,253
323.0,253
330.0,253
340.0,253
346.0,253
347.0,253
349.0,253
353.0,253
357.0,253
370.0,253
373.0,253
379.0,253
381.0,253
405.0,253
411.0,253
414.0,253
425.0,253
428.0,253
432.0,253
446.0,253
447.0,253
455.0,253
468.0,253
470.0,253
480.0,253
483.0,253
485.0,253
486.0,253
489.0,253
507.0,253
512.0,253
520.0,253
524.0,253
534.0,253
536.0,253
541.0,253
559.0,253
561.0,253
566.0,253
570.0,253
571.0,253
584.0,253
588.0,253
592.0,253
594.0,253
599.0,253
600.0,253
602.0,253
603.0,253
604.0,253
608.0,253
609.0,253
6.0,254
66.0,255
136.0,255
226.0,255
240.0,255
284.0,255
294.0,255
559.0,255
6.0,256
12.0,256
15.0,256
19.0,256
40.0,256
43.0,256
68.0,256
99.0,256
109.0,256
117.0,256
124.0,256
132.0,256
136.0,256
177.0,256
240.0,256
284.0,256
288.0,256
307.0,256
321.0,256
353.0,256
373.0,256
380.0,256
381.0,256
395.0,256
411.0,256
428.0,256
429.0,256
446.0,256
483.0,256
489.0,256
520.0,256
566.0,256
584.0,256
599.0,256
600.0,256
6.0,257
42.0,257
99.0,257
140.0,257
181.0,257
244.0,257
368.0,257
411.0,257
414.0,257
429.0,257
436.0,257
447.0,257
474.0,257
584.0,257
6.0,258
19.0,258
93.0,258
160.0,258
232.0,258
234.0,258
294.0,258
304.0,258
372.0,258
436.0,258
43.0,259
99.0,259
372.0,259
414.0,259
541.0,259
1.0,260
4.0,260
7.0,260
15.0,260
16.0,260
17.0,260
18.0,260
19.0,260
21.0,260
25.0,260
27.0,260
28.0,260
30.0,260
32.0,260
39.0,260
42.0,260
44.0,260
45.0,260
51.0,260
52.0,260
57.0,260
59.0,260
62.0,260
63.0,260
64.0,260
66.0,260
68.0,260
69.0,260
71.0,260
72.0,260
73.0,260
75.0,260
76.0,260
77.0,260
78.0,260
79.0,260
82.0,260
84.0,260
86.0,260
90.0,260
91.0,260
93.0,260
95.0,260
96.0,260
103.0,260
104.0,260
105.0,260
112.0,260
113.0,260
114.0,260
115.0,260
120.0,260
122.0,260
123.0,260
124.0,260
128.0,260
129.0,260
131.0,260
132.0,260
135.0,260
137.0,260
139.0,260
140.0,260
141.0,260
149.0,260
152.0,260
155.0,260
156.0,260
160.0,260
166.0,260
167.0,260
171.0,260
177.0,260
180.0,260
182.0,260
186.0,260
187.0,260
193.0,260
195.0,260
198.0,260
199.0,260
200.0,260
201.0,260
202.0,260
205.0,260
210.0,260
211.0,260
212.0,260
215.0,260
217.0,260
219.0,260
220.0,260
223.0,260
224.0,260
226.0,260
227.0,260
228.0,260
231.0,260
232.0,260
234.0,260
239.0,260
246.0,260
247.0,260
248.0,260
249.0,260
254.0,260
256.0,260
262.0,260
265.0,260
266.0,260
267.0,260
268.0,260
274.0,260
275.0,260
276.0,260
277.0,260
279.0,260
282.0,260
288.0,260
290.0,260
292.0,260
294.0,260
298.0,260
302.0,260
303.0,260
304.0,260
305.0,260
307.0,260
308.0,260
312.0,260
313.0,260
314.0,260
317.0,260
318.0,260
323.0,260
328.0,260
330.0,260
334.0,260
337.0,260
343.0,260
344.0,260
348.0,260
350.0,260
352.0,260
354.0,260
357.0,260
361.0,260
362.0,260
363.0,260
364.0,260
365.0,260
367.0,260
368.0,260
369.0,260
370.0,260
372.0,260
376.0,260
380.0,260
381.0,260
382.0,260
385.0,260
387.0,260
389.0,260
391.0,260
399.0,260
400.0,260
407.0,260
408.0,260
409.0,260
410.0,260
414.0,260
415.0,260
416.0,260
422.0,260
425.0,260
428.0,260
432.0,260
434.0,260
437.0,260
438.0,260
441.0,260
443.0,260
445.0,260
448.0,260
450.0,260
452.0,260
453.0,260
456.0,260
457.0,260
459.0,260
461.0,260
462.0,260
464.0,260
466.0,260
469.0,260
474.0,260
475.0,260
477.0,260
479.0,260
480.0,260
483.0,260
487.0,260
492.0,260
493.0,260
494.0,260
497.0,260
500.0,260
509.0,260
513.0,260
514.0,260
515.0,260
516.0,260
517.0,260
522.0,260
524.0,260
525.0,260
527.0,260
529.0,260
531.0,260
534.0,260
540.0,260
548.0,260
549.0,260
551.0,260
555.0,260
557.0,260
559.0,260
560.0,260
561.0,260
567.0,260
570.0,260
572.0,260
573.0,260
577.0,260
580.0,260
582.0,260
586.0,260
590.0,260
591.0,260
593.0,260
596.0,260
597.0,260
599.0,260
600.0,260
602.0,260
603.0,260
605.0,260
606.0,260
607.0,260
608.0,260
610.0,260
5.0,261
6.0,261
12.0,261
33.0,261
35.0,261
43.0,261
45.0,261
58.0,261
68.0,261
84.0,261
100.0,261
117.0,261
132.0,261
140.0,261
162.0,261
191.0,261
200.0,261
304.0,261
372.0,261
398.0,261
404.0,261
406.0,261
411.0,261
414.0,261
429.0,261
436.0,261
455.0,261
458.0,261
470.0,261
474.0,261
476.0,261
480.0,261
484.0,261
489.0,261
514.0,261
536.0,261
566.0,261
584.0,261
600.0,261
603.0,261
604.0,261
606.0,261
6.0,262
20.0,262
43.0,262
87.0,262
117.0,262
177.0,262
240.0,262
263.0,262
273.0,262
280.0,262
325.0,262
357.0,262
381.0,262
414.0,262
436.0,262
473.0,262
474.0,262
484.0,262
509.0,262
599.0,262
600.0,262
606.0,263
4.0,265
5.0,265
6.0,265
32.0,265
33.0,265
40.0,265
57.0,265
58.0,265
64.0,265
84.0,265
113.0,265
121.0,265
168.0,265
191.0,265
198.0,265
202.0,265
229.0,265
235.0,265
262.0,265
373.0,265
385.0,265
391.0,265
404.0,265
411.0,265
444.0,265
446.0,265
483.0,265
559.0,265
566.0,265
595.0,265
603.0,265
604.0,265
606.0,265
5.0,266
6.0,266
14.0,266
35.0,266
38.0,266
40.0,266
46.0,266
58.0,266
61.0,266
64.0,266
68.0,266
84.0,266
91.0,266
94.0,266
99.0,266
100.0,266
102.0,266
107.0,266
109.0,266
117.0,266
121.0,266
136.0,266
140.0,266
144.0,266
153.0,266
162.0,266
170.0,266
192.0,266
198.0,266
199.0,266
242.0,266
265.0,266
288.0,266
289.0,266
304.0,266
307.0,266
323.0,266
337.0,266
347.0,266
349.0,266
353.0,266
356.0,266
368.0,266
373.0,266
385.0,266
404.0,266
411.0,266
414.0,266
429.0,266
444.0,266
446.0,266
447.0,266
455.0,266
458.0,266
464.0,266
468.0,266
470.0,266
474.0,266
478.0,266
483.0,266
486.0,266
489.0,266
507.0,266
513.0,266
566.0,266
600.0,266
602.0,266
606.0,266
6.0,267
40.0,267
135.0,267
136.0,267
199.0,267
217.0,267
226.0,267
240.0,267
249.0,267
256.0,267
284.0,267
294.0,267
353.0,267
414.0,267
543.0,267
599.0,267
604.0,267
191.0,269
603.0,269
6.0,270
84.0,270
429.0,270
594.0,270
599.0,270
6.0,271
43.0,271
372.0,271
411.0,271
23.0,272
32.0,272
33.0,272
40.0,272
57.0,272
66.0,272
84.0,272
96.0,272
109.0,272
117.0,272
121.0,272
127.0,272
137.0,272
162.0,272
191.0,272
262.0,272
314.0,272
322.0,272
323.0,272
372.0,272
377.0,272
385.0,272
404.0,272
411.0,272
437.0,272
455.0,272
474.0,272
488.0,272
517.0,272
536.0,272
604.0,272
6.0,273
19.0,273
38.0,273
40.0,273
66.0,273
74.0,273
109.0,273
117.0,273
134.0,273
136.0,273
182.0,273
240.0,273
262.0,273
288.0,273
314.0,273
323.0,273
373.0,273
404.0,273
414.0,273
425.0,273
444.0,273
446.0,273
474.0,273
483.0,273
505.0,273
559.0,273
594.0,273
604.0,273
6.0,274
136.0,274
181.0,274
307.0,274
429.0,274
436.0,274
599.0,274
217.0,275
284.0,275
294.0,275
353.0,275
411.0,275
559.0,275
6.0,276
42.0,276
43.0,276
58.0,276
68.0,276
84.0,276
99.0,276
136.0,276
240.0,276
284.0,276
307.0,276
314.0,276
321.0,276
411.0,276
414.0,276
429.0,276
436.0,276
536.0,276
584.0,276
592.0,276
599.0,276
608.0,276
6.0,277
12.0,277
43.0,277
58.0,277
84.0,277
103.0,277
117.0,277
136.0,277
140.0,277
162.0,277
169.0,277
170.0,277
172.0,277
181.0,277
226.0,277
230.0,277
240.0,277
280.0,277
337.0,277
349.0,277
357.0,277
372.0,277
385.0,277
396.0,277
404.0,277
406.0,277
414.0,277
419.0,277
447.0,277
474.0,277
476.0,277
517.0,277
590.0,277
592.0,277
599.0,277
600.0,277
604.0,277
608.0,277
294.0,278
603.0,278
6.0,279
429.0,279
58.0,280
117.0,280
136.0,280
162.0,280
337.0,280
353.0,280
372.0,280
373.0,280
411.0,280
414.0,280
458.0,280
474.0,280
602.0,280
6.0,281
40.0,281
99.0,281
142.0,281
181.0,281
191.0,281
265.0,281
372.0,281
411.0,281
429.0,281
541.0,281
597.0,281
599.0,281
602.0,281
6.0,282
8.0,282
14.0,282
32.0,282
38.0,282
46.0,282
58.0,282
66.0,282
68.0,282
94.0,282
99.0,282
117.0,282
121.0,282
136.0,282
170.0,282
174.0,282
191.0,282
226.0,282
229.0,282
240.0,282
263.0,282
273.0,282
323.0,282
373.0,282
385.0,282
411.0,282
414.0,282
429.0,282
446.0,282
455.0,282
470.0,282
474.0,282
480.0,282
570.0,282
584.0,282
589.0,282
599.0,282
600.0,282
602.0,282
606.0,282
109.0,283
191.0,283
275.0,283
594.0,284
604.0,285
84.0,287
6.0,288
14.0,288
18.0,288
26.0,288
41.0,288
42.0,288
43.0,288
46.0,288
54.0,288
56.0,288
58.0,288
76.0,288
81.0,288
91.0,288
94.0,288
99.0,288
102.0,288
109.0,288
112.0,288
117.0,288
121.0,288
122.0,288
125.0,288
126.0,288
132.0,288
133.0,288
134.0,288
135.0,288
140.0,288
144.0,288
156.0,288
160.0,288
174.0,288
179.0,288
182.0,288
187.0,288
191.0,288
192.0,288
219.0,288
229.0,288
239.0,288
266.0,288
274.0,288
297.0,288
304.0,288
305.0,288
307.0,288
308.0,288
317.0,288
318.0,288
321.0,288
330.0,288
332.0,288
340.0,288
342.0,288
353.0,288
368.0,288
373.0,288
385.0,288
386.0,288
387.0,288
405.0,288
411.0,288
414.0,288
417.0,288
419.0,288
424.0,288
444.0,288
446.0,288
447.0,288
448.0,288
455.0,288
462.0,288
465.0,288
468.0,288
469.0,288
470.0,288
480.0,288
486.0,288
512.0,288
541.0,288
560.0,288
584.0,288
588.0,288
597.0,288
599.0,288
602.0,288
603.0,288
604.0,288
606.0,288
608.0,288
609.0,288
6.0,289
19.0,289
84.0,289
224.0,289
429.0,289
458.0,289
476.0,289
594.0,289
5.0,290
28.0,290
109.0,290
171.0,290
178.0,290
187.0,290
229.0,290
262.0,290
410.0,290
414.0,290
437.0,290
532.0,290
602.0,290
603.0,290
6.0,291
19.0,291
414.0,291
6.0,292
8.0,292
11.0,292
37.0,292
38.0,292
40.0,292
42.0,292
43.0,292
45.0,292
46.0,292
56.0,292
58.0,292
68.0,292
91.0,292
94.0,292
99.0,292
107.0,292
112.0,292
117.0,292
121.0,292
122.0,292
126.0,292
129.0,292
130.0,292
135.0,292
136.0,292
140.0,292
142.0,292
145.0,292
162.0,292
170.0,292
174.0,292
176.0,292
179.0,292
191.0,292
192.0,292
217.0,292
219.0,292
239.0,292
240.0,292
242.0,292
244.0,292
265.0,292
274.0,292
297.0,292
301.0,292
307.0,292
308.0,292
317.0,292
321.0,292
330.0,292
340.0,292
347.0,292
353.0,292
368.0,292
373.0,292
376.0,292
379.0,292
381.0,292
386.0,292
404.0,292
411.0,292
414.0,292
419.0,292
425.0,292
429.0,292
434.0,292
436.0,292
437.0,292
438.0,292
446.0,292
447.0,292
453.0,292
455.0,292
458.0,292
465.0,292
468.0,292
469.0,292
470.0,292
485.0,292
486.0,292
498.0,292
512.0,292
525.0,292
530.0,292
536.0,292
559.0,292
566.0,292
570.0,292
574.0,292
580.0,292
584.0,292
588.0,292
597.0,292
599.0,292
600.0,292
602.0,292
604.0,292
607.0,292
608.0,292
609.0,292
6.0,293
15.0,293
16.0,293
17.0,293
18.0,293
19.0,293
21.0,293
23.0,293
28.0,293
33.0,293
41.0,293
52.0,293
58.0,293
61.0,293
62.0,293
63.0,293
64.0,293
66.0,293
67.0,293
68.0,293
82.0,293
91.0,293
95.0,293
99.0,293
102.0,293
104.0,293
105.0,293
113.0,293
117.0,293
119.0,293
123.0,293
131.0,293
132.0,293
135.0,293
136.0,293
140.0,293
160.0,293
166.0,293
181.0,293
182.0,293
191.0,293
197.0,293
199.0,293
201.0,293
202.0,293
204.0,293
212.0,293
219.0,293
222.0,293
237.0,293
239.0,293
246.0,293
247.0,293
249.0,293
251.0,293
254.0,293
256.0,293
274.0,293
294.0,293
297.0,293
298.0,293
302.0,293
304.0,293
305.0,293
308.0,293
313.0,293
314.0,293
317.0,293
318.0,293
319.0,293
325.0,293
326.0,293
328.0,293
331.0,293
332.0,293
334.0,293
336.0,293
346.0,293
353.0,293
362.0,293
368.0,293
370.0,293
372.0,293
380.0,293
386.0,293
387.0,293
391.0,293
393.0,293
396.0,293
400.0,293
402.0,293
405.0,293
407.0,293
414.0,293
424.0,293
425.0,293
432.0,293
434.0,293
436.0,293
445.0,293
447.0,293
449.0,293
464.0,293
469.0,293
473.0,293
474.0,293
480.0,293
483.0,293
486.0,293
489.0,293
523.0,293
525.0,293
532.0,293
541.0,293
546.0,293
549.0,293
551.0,293
553.0,293
555.0,293
560.0,293
561.0,293
570.0,293
573.0,293
580.0,293
584.0,293
592.0,293
599.0,293
602.0,293
603.0,293
604.0,293
606.0,293
608.0,293
610.0,293
262.0,294
429.0,294
19.0,295
1.0,296
4.0,296
5.0,296
6.0,296
8.0,296
10.0,296
14.0,296
15.0,296
16.0,296
17.0,296
18.0,296
21.0,296
23.0,296
24.0,296
26.0,296
28.0,296
29.0,296
32.0,296
33.0,296
37.0,296
38.0,296
39.0,296
40.0,296
41.0,296
42.0,296
43.0,296
45.0,296
50.0,296
54.0,296
56.0,296
57.0,296
58.0,296
62.0,296
63.0,296
64.0,296
66.0,296
67.0,296
68.0,296
69.0,296
72.0,296
74.0,296
76.0,296
78.0,296
81.0,296
84.0,296
91.0,296
94.0,296
96.0,296
99.0,296
100.0,296
102.0,296
103.0,296
105.0,296
107.0,296
109.0,296
110.0,296
115.0,296
117.0,296
118.0,296
119.0,296
121.0,296
122.0,296
123.0,296
124.0,296
125.0,296
126.0,296
130.0,296
131.0,296
132.0,296
133.0,296
134.0,296
135.0,296
136.0,296
137.0,296
140.0,296
141.0,296
142.0,296
144.0,296
145.0,296
152.0,296
153.0,296
156.0,296
159.0,296
160.0,296
162.0,296
166.0,296
167.0,296
168.0,296
170.0,296
171.0,296
173.0,296
174.0,296
176.0,296
177.0,296
178.0,296
179.0,296
181.0,296
182.0,296
187.0,296
191.0,296
192.0,296
193.0,296
195.0,296
197.0,296
198.0,296
199.0,296
200.0,296
201.0,296
202.0,296
203.0,296
204.0,296
210.0,296
211.0,296
212.0,296
215.0,296
217.0,296
219.0,296
220.0,296
221.0,296
222.0,296
223.0,296
226.0,296
227.0,296
229.0,296
231.0,296
232.0,296
233.0,296
235.0,296
239.0,296
240.0,296
241.0,296
242.0,296
246.0,296
247.0,296
249.0,296
251.0,296
254.0,296
260.0,296
261.0,296
262.0,296
263.0,296
266.0,296
273.0,296
274.0,296
275.0,296
279.0,296
282.0,296
284.0,296
285.0,296
286.0,296
288.0,296
290.0,296
292.0,296
294.0,296
295.0,296
296.0,296
298.0,296
301.0,296
302.0,296
304.0,296
305.0,296
307.0,296
309.0,296
313.0,296
314.0,296
317.0,296
318.0,296
322.0,296
323.0,296
325.0,296
326.0,296
328.0,296
330.0,296
331.0,296
332.0,296
334.0,296
335.0,296
336.0,296
338.0,296
339.0,296
340.0,296
343.0,296
346.0,296
348.0,296
349.0,296
351.0,296
352.0,296
353.0,296
354.0,296
357.0,296
359.0,296
362.0,296
363.0,296
368.0,296
370.0,296
372.0,296
373.0,296
374.0,296
379.0,296
380.0,296
382.0,296
384.0,296
385.0,296
386.0,296
387.0,296
391.0,296
395.0,296
399.0,296
400.0,296
402.0,296
403.0,296
404.0,296
405.0,296
409.0,296
410.0,296
411.0,296
413.0,296
414.0,296
415.0,296
416.0,296
417.0,296
418.0,296
419.0,296
420.0,296
423.0,296
424.0,296
425.0,296
426.0,296
427.0,296
428.0,296
432.0,296
433.0,296
434.0,296
437.0,296
441.0,296
443.0,296
444.0,296
445.0,296
446.0,296
447.0,296
448.0,296
453.0,296
454.0,296
458.0,296
462.0,296
463.0,296
464.0,296
468.0,296
469.0,296
470.0,296
471.0,296
474.0,296
476.0,296
477.0,296
480.0,296
483.0,296
486.0,296
489.0,296
490.0,296
498.0,296
503.0,296
504.0,296
509.0,296
512.0,296
513.0,296
514.0,296
522.0,296
526.0,296
528.0,296
540.0,296
542.0,296
551.0,296
552.0,296
553.0,296
555.0,296
558.0,296
559.0,296
560.0,296
561.0,296
562.0,296
565.0,296
566.0,296
568.0,296
569.0,296
573.0,296
574.0,296
575.0,296
580.0,296
583.0,296
584.0,296
585.0,296
587.0,296
588.0,296
589.0,296
590.0,296
592.0,296
599.0,296
600.0,296
602.0,296
603.0,296
604.0,296
605.0,296
606.0,296
607.0,296
608.0,296
609.0,296
610.0,296
275.0,298
84.0,299
96.0,299
191.0,299
603.0,299
5.0,300
23.0,300
26.0,300
28.0,300
33.0,300
35.0,300
38.0,300
40.0,300
43.0,300
46.0,300
58.0,300
84.0,300
109.0,300
112.0,300
117.0,300
121.0,300
126.0,300
130.0,300
133.0,300
135.0,300
136.0,300
145.0,300
156.0,300
162.0,300
174.0,300
179.0,300
191.0,300
195.0,300
199.0,300
202.0,300
229.0,300
235.0,300
242.0,300
262.0,300
263.0,300
275.0,300
290.0,300
305.0,300
318.0,300
323.0,300
325.0,300
330.0,300
357.0,300
372.0,300
373.0,300
386.0,300
387.0,300
391.0,300
411.0,300
412.0,300
414.0,300
429.0,300
437.0,300
444.0,300
446.0,300
448.0,300
453.0,300
455.0,300
458.0,300
462.0,300
468.0,300
470.0,300
474.0,300
476.0,300
480.0,300
485.0,300
498.0,300
512.0,300
530.0,300
536.0,300
565.0,300
566.0,300
572.0,300
574.0,300
584.0,300
588.0,300
589.0,300
599.0,300
602.0,300
603.0,300
604.0,300
603.0,301
6.0,302
33.0,302
84.0,302
437.0,302
603.0,302
6.0,303
42.0,303
57.0,303
68.0,303
82.0,303
140.0,303
181.0,303
191.0,303
202.0,303
217.0,303
219.0,303
220.0,303
232.0,303
274.0,303
284.0,303
294.0,303
304.0,303
357.0,303
368.0,303
386.0,303
414.0,303
436.0,303
447.0,303
448.0,303
482.0,303
510.0,303
541.0,303
590.0,303
592.0,303
599.0,303
606.0,303
610.0,303
6.0,304
294.0,304
367.0,304
13.0,305
57.0,305
84.0,305
229.0,305
373.0,305
385.0,305
386.0,305
603.0,305
606.0,305
40.0,306
84.0,306
96.0,306
105.0,306
132.0,306
182.0,306
191.0,306
202.0,306
346.0,306
391.0,306
445.0,306
474.0,306
490.0,306
554.0,306
603.0,306
606.0,306
33.0,307
40.0,307
64.0,307
74.0,307
79.0,307
96.0,307
105.0,307
132.0,307
182.0,307
191.0,307
193.0,307
199.0,307
202.0,307
339.0,307
346.0,307
390.0,307
440.0,307
474.0,307
489.0,307
490.0,307
508.0,307
554.0,307
603.0,307
606.0,307
33.0,308
40.0,308
74.0,308
105.0,308
132.0,308
182.0,308
191.0,308
202.0,308
301.0,308
339.0,308
390.0,308
391.0,308
414.0,308
474.0,308
489.0,308
490.0,308
526.0,308
567.0,308
603.0,308
606.0,308
6.0,310
604.0,311
6.0,312
40.0,312
99.0,312
191.0,312
294.0,312
325.0,312
414.0,312
599.0,312
608.0,312
6.0,313
380.0,313
476.0,313
6.0,314
32.0,314
40.0,314
85.0,314
191.0,314
304.0,314
314.0,314
385.0,314
414.0,314
476.0,314
488.0,314
555.0,314
559.0,314
599.0,314
603.0,314
605.0,314
6.0,315
36.0,315
46.0,315
56.0,315
58.0,315
91.0,315
99.0,315
102.0,315
109.0,315
117.0,315
119.0,315
134.0,315
136.0,315
147.0,315
160.0,315
170.0,315
174.0,315
180.0,315
192.0,315
194.0,315
217.0,315
240.0,315
353.0,315
368.0,315
402.0,315
404.0,315
414.0,315
429.0,315
436.0,315
438.0,315
447.0,315
455.0,315
536.0,315
584.0,315
592.0,315
594.0,315
602.0,315
604.0,315
1.0,316
5.0,316
6.0,316
19.0,316
24.0,316
27.0,316
28.0,316
29.0,316
35.0,316
37.0,316
40.0,316
42.0,316
43.0,316
45.0,316
46.0,316
51.0,316
56.0,316
57.0,316
64.0,316
68.0,316
81.0,316
91.0,316
93.0,316
94.0,316
99.0,316
107.0,316
117.0,316
121.0,316
126.0,316
129.0,316
130.0,316
134.0,316
136.0,316
145.0,316
149.0,316
160.0,316
173.0,316
174.0,316
176.0,316
179.0,316
181.0,316
182.0,316
186.0,316
191.0,316
192.0,316
198.0,316
217.0,316
219.0,316
220.0,316
226.0,316
239.0,316
240.0,316
242.0,316
244.0,316
248.0,316
264.0,316
265.0,316
266.0,316
274.0,316
284.0,316
294.0,316
305.0,316
312.0,316
313.0,316
314.0,316
321.0,316
323.0,316
330.0,316
332.0,316
334.0,316
340.0,316
344.0,316
347.0,316
353.0,316
355.0,316
356.0,316
368.0,316
372.0,316
374.0,316
379.0,316
380.0,316
381.0,316
386.0,316
387.0,316
394.0,316
395.0,316
404.0,316
408.0,316
411.0,316
414.0,316
425.0,316
429.0,316
434.0,316
436.0,316
438.0,316
446.0,316
447.0,316
448.0,316
452.0,316
453.0,316
455.0,316
458.0,316
469.0,316
470.0,316
474.0,316
477.0,316
480.0,316
482.0,316
485.0,316
486.0,316
489.0,316
494.0,316
498.0,316
507.0,316
512.0,316
520.0,316
524.0,316
534.0,316
541.0,316
555.0,316
559.0,316
560.0,316
561.0,316
566.0,316
569.0,316
570.0,316
573.0,316
574.0,316
577.0,316
580.0,316
584.0,316
586.0,316
588.0,316
592.0,316
594.0,316
599.0,316
602.0,316
604.0,316
607.0,316
608.0,316
6.0,317
8.0,317
20.0,317
38.0,317
40.0,317
43.0,317
45.0,317
51.0,317
56.0,317
58.0,317
64.0,317
68.0,317
76.0,317
82.0,317
94.0,317
103.0,317
107.0,317
117.0,317
130.0,317
136.0,317
140.0,317
141.0,317
169.0,317
171.0,317
174.0,317
177.0,317
179.0,317
181.0,317
186.0,317
192.0,317
217.0,317
219.0,317
226.0,317
232.0,317
234.0,317
240.0,317
242.0,317
262.0,317
274.0,317
288.0,317
294.0,317
321.0,317
328.0,317
330.0,317
347.0,317
355.0,317
368.0,317
380.0,317
381.0,317
387.0,317
395.0,317
428.0,317
429.0,317
436.0,317
438.0,317
446.0,317
455.0,317
468.0,317
474.0,317
476.0,317
477.0,317
480.0,317
483.0,317
491.0,317
495.0,317
510.0,317
512.0,317
523.0,317
525.0,317
552.0,317
559.0,317
583.0,317
584.0,317
590.0,317
592.0,317
594.0,317
599.0,317
600.0,317
604.0,317
605.0,317
608.0,317
2.0,318
5.0,318
6.0,318
8.0,318
11.0,318
14.0,318
15.0,318
16.0,318
17.0,318
18.0,318
22.0,318
24.0,318
28.0,318
29.0,318
30.0,318
32.0,318
33.0,318
34.0,318
36.0,318
37.0,318
38.0,318
40.0,318
42.0,318
43.0,318
46.0,318
47.0,318
49.0,318
50.0,318
52.0,318
54.0,318
56.0,318
58.0,318
60.0,318
61.0,318
62.0,318
63.0,318
64.0,318
65.0,318
66.0,318
67.0,318
68.0,318
69.0,318
70.0,318
72.0,318
76.0,318
78.0,318
80.0,318
81.0,318
83.0,318
84.0,318
86.0,318
88.0,318
91.0,318
93.0,318
94.0,318
99.0,318
102.0,318
103.0,318
105.0,318
106.0,318
107.0,318
109.0,318
111.0,318
117.0,318
119.0,318
121.0,318
122.0,318
123.0,318
124.0,318
125.0,318
126.0,318
130.0,318
131.0,318
132.0,318
133.0,318
135.0,318
137.0,318
140.0,318
141.0,318
145.0,318
152.0,318
156.0,318
159.0,318
161.0,318
162.0,318
166.0,318
167.0,318
169.0,318
170.0,318
171.0,318
176.0,318
177.0,318
178.0,318
179.0,318
182.0,318
187.0,318
189.0,318
190.0,318
191.0,318
193.0,318
